ID;System;Conc (mol/L);T (K);PCO2 (kPa);aCO2 (mol CO2/mol amine);Reference;DOI
2848;BZA;1.87;313.15;114.467;0.653;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2849;BZA;1.87;313.15;136.132;0.674;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2850;BZA;1.87;313.15;154.79;0.691;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2851;BZA;1.87;313.15;176.159;0.712;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2852;BZA;1.87;323.15;8.814;0.476;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2853;BZA;1.87;323.15;34.192;0.557;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2854;BZA;1.87;323.15;52.959;0.587;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2855;BZA;1.87;323.15;74.7;0.613;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2856;BZA;1.87;323.15;85.101;0.625;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2857;BZA;1.87;323.15;98.903;0.639;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2858;BZA;1.87;323.15;118.906;0.656;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2859;BZA;1.87;323.15;152.18;0.681;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2860;BZA;1.87;323.15;196.593;0.709;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2861;BZA;1.87;333.15;31.407;0.518;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2862;BZA;1.87;333.15;46.087;0.538;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2863;BZA;1.87;333.15;54.495;0.549;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2864;BZA;1.87;333.15;68.939;0.56;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2865;BZA;1.87;333.15;88.625;0.579;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2866;BZA;1.87;333.15;109.393;0.596;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2867;BZA;1.87;333.15;127.265;0.615;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2868;BZA;1.87;333.15;153.303;0.625;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2869;BZA;1.87;333.15;179.514;0.636;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2870;BZA;1.87;343.15;7.99;0.337;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2871;BZA;1.87;343.15;17.467;0.406;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2872;BZA;1.87;343.15;27.873;0.433;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2873;BZA;1.87;343.15;46.452;0.473;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2874;BZA;1.87;343.15;68.193;0.505;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2875;BZA;1.87;343.15;101.273;0.551;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2876;BZA;1.87;343.15;119.669;0.578;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2877;BZA;1.87;343.15;162.406;0.596;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2878;BZA;1.87;343.15;172.07;0.603;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2879;BZA;2.8;313.15;2.443;0.337;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2880;BZA;2.8;313.15;3.903;0.45;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2881;BZA;2.8;313.15;40.133;0.537;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2882;BZA;2.8;313.15;83.062;0.572;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2883;BZA;2.8;313.15;112.976;0.592;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2884;BZA;2.8;313.15;131.558;0.619;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2885;BZA;2.8;313.15;174.475;0.625;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2886;BZA;2.8;323.15;2.416;0.274;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2887;BZA;2.8;323.15;7.619;0.415;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2888;BZA;2.8;323.15;24.9;0.473;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2889;BZA;2.8;323.15;49.425;0.503;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2890;BZA;2.8;323.15;68.382;0.519;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2891;BZA;2.8;323.15;88.26;0.534;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2892;BZA;2.8;323.15;111.305;0.549;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2893;BZA;2.8;323.15;130.446;0.558;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2894;BZA;2.8;323.15;151.628;0.568;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2895;BZA;2.8;323.15;173.928;0.576;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2896;BZA;2.8;333.15;3.915;0.287;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2897;BZA;2.8;333.15;25.267;0.446;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2898;BZA;2.8;333.15;49.057;0.481;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2899;BZA;2.8;333.15;57.416;0.49;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2900;BZA;2.8;333.15;76.184;0.505;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2901;BZA;2.8;333.15;97.925;0.519;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2902;BZA;2.8;333.15;113.721;0.528;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2903;BZA;2.8;333.15;131.558;0.538;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2904;BZA;2.8;333.15;149.346;0.547;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2905;BZA;2.8;333.15;166.866;0.554;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2906;BZA;2.8;343.15;7.247;0.283;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2907;BZA;2.8;343.15;14.866;0.374;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2908;BZA;2.8;343.15;27.874;0.422;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2909;BZA;2.8;343.15;38.651;0.44;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2910;BZA;2.8;343.15;76.365;0.483;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2911;BZA;2.8;343.15;102.382;0.503;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2912;BZA;2.8;343.15;129.704;0.521;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2913;BZA;2.8;343.15;148.837;0.534;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2914;BZA;2.8;343.15;168.723;0.547;Mukherjee et al (2017);https://doi.org/10.1016/j.ijggc.2016.11.008
2915;MCA;2.78;313.15;114;0.963;Tzirakis et al (2022);https://doi.org/10.1002/aic.17982
2916;MCA;2.78;313.15;132;0.973;Tzirakis et al (2022);https://doi.org/10.1002/aic.17982
2917;MCA;2.78;313.15;180;0.975;Tzirakis et al (2022);https://doi.org/10.1002/aic.17982
2918;MCA;2.78;313.15;291;0.988;Tzirakis et al (2022);https://doi.org/10.1002/aic.17982
2919;MCA;2.78;313.15;311;0.991;Tzirakis et al (2022);https://doi.org/10.1002/aic.17982
2920;MCA;2.78;313.15;412;1.003;Tzirakis et al (2022);https://doi.org/10.1002/aic.17982
2921;MCA;2.78;313.15;447;0.996;Tzirakis et al (2022);https://doi.org/10.1002/aic.17982
2922;MCA;2.78;313.15;547;1.009;Tzirakis et al (2022);https://doi.org/10.1002/aic.17982
2923;MCA;2.78;313.15;763;1.016;Tzirakis et al (2022);https://doi.org/10.1002/aic.17982
2924;MCA;2.78;313.15;988;1.069;Tzirakis et al (2022);https://doi.org/10.1002/aic.17982
2925;MCA;2.78;313.15;1225;1.061;Tzirakis et al (2022);https://doi.org/10.1002/aic.17982
2926;MCA;2.78;333.15;52;0.849;Tzirakis et al (2022);https://doi.org/10.1002/aic.17982
2927;MCA;2.78;333.15;166;0.935;Tzirakis et al (2022);https://doi.org/10.1002/aic.17982
2928;MCA;2.78;333.15;178;0.948;Tzirakis et al (2022);https://doi.org/10.1002/aic.17982
2929;MCA;2.78;333.15;221;0.951;Tzirakis et al (2022);https://doi.org/10.1002/aic.17982
2930;MCA;2.78;333.15;342;0.97;Tzirakis et al (2022);https://doi.org/10.1002/aic.17982
2931;MCA;2.78;333.15;354;0.972;Tzirakis et al (2022);https://doi.org/10.1002/aic.17982
2932;MCA;2.78;333.15;459;0.99;Tzirakis et al (2022);https://doi.org/10.1002/aic.17982
2933;MCA;2.78;333.15;493;0.987;Tzirakis et al (2022);https://doi.org/10.1002/aic.17982
2934;MCA;2.78;333.15;597;1.001;Tzirakis et al (2022);https://doi.org/10.1002/aic.17982
2935;MCA;2.78;333.15;821;1.013;Tzirakis et al (2022);https://doi.org/10.1002/aic.17982
2936;MCA;2.78;333.15;1084;1.054;Tzirakis et al (2022);https://doi.org/10.1002/aic.17982
2937;MCA;2.78;333.15;1324;1.055;Tzirakis et al (2022);https://doi.org/10.1002/aic.17982
2938;CHAP;2.08;313.15;80;1.297;Tzirakis et al (2022);https://doi.org/10.1002/aic.17982
2939;CHAP;2.08;313.15;187;1.38;Tzirakis et al (2022);https://doi.org/10.1002/aic.17982
2940;CHAP;2.08;313.15;532;1.544;Tzirakis et al (2022);https://doi.org/10.1002/aic.17982
2941;CHAP;2.08;313.15;792;1.596;Tzirakis et al (2022);https://doi.org/10.1002/aic.17982
2942;CHAP;2.08;313.15;1207;1.676;Tzirakis et al (2022);https://doi.org/10.1002/aic.17982
2943;CHAP;2.08;313.15;1640;1.719;Tzirakis et al (2022);https://doi.org/10.1002/aic.17982
2944;CHAP;2.08;333.15;141;1.231;Tzirakis et al (2022);https://doi.org/10.1002/aic.17982
2945;CHAP;2.08;333.15;276;1.293;Tzirakis et al (2022);https://doi.org/10.1002/aic.17982
2946;CHAP;2.08;333.15;680;1.417;Tzirakis et al (2022);https://doi.org/10.1002/aic.17982
2947;CHAP;2.08;333.15;963;1.467;Tzirakis et al (2022);https://doi.org/10.1002/aic.17982
2948;CHAP;2.08;333.15;1880;1.606;Tzirakis et al (2022);https://doi.org/10.1002/aic.17982
2949;MPDL;1;298.15;4.9;0.627;Xiao et al (2017);https://doi.org/10.1002/aic.15709
2950;MPDL;1;298.15;10.2;0.688;Xiao et al (2017);https://doi.org/10.1002/aic.15709
2951;MPDL;1;298.15;20.3;0.781;Xiao et al (2017);https://doi.org/10.1002/aic.15709
2952;MPDL;1;298.15;30.4;0.828;Xiao et al (2017);https://doi.org/10.1002/aic.15709
2953;MPDL;1;298.15;60.4;0.839;Xiao et al (2017);https://doi.org/10.1002/aic.15709
2954;MPDL;1;303.15;4.9;0.618;Xiao et al (2017);https://doi.org/10.1002/aic.15709
2955;MPDL;1;303.15;10.2;0.682;Xiao et al (2017);https://doi.org/10.1002/aic.15709
2956;MPDL;1;303.15;20.3;0.772;Xiao et al (2017);https://doi.org/10.1002/aic.15709
2957;MPDL;1;303.15;30.4;0.812;Xiao et al (2017);https://doi.org/10.1002/aic.15709
2958;MPDL;1;303.15;60.4;0.831;Xiao et al (2017);https://doi.org/10.1002/aic.15709
2959;MPDL;1;308.15;4.9;0.552;Xiao et al (2017);https://doi.org/10.1002/aic.15709
2960;MPDL;1;308.15;10.2;0.66;Xiao et al (2017);https://doi.org/10.1002/aic.15709
2961;MPDL;1;308.15;20.3;0.757;Xiao et al (2017);https://doi.org/10.1002/aic.15709
2962;MPDL;1;308.15;30.4;0.807;Xiao et al (2017);https://doi.org/10.1002/aic.15709
2963;MPDL;1;308.15;60.4;0.829;Xiao et al (2017);https://doi.org/10.1002/aic.15709
2964;MPDL;1;313.15;4.9;0.508;Xiao et al (2017);https://doi.org/10.1002/aic.15709
2965;MPDL;1;313.15;10.2;0.59;Xiao et al (2017);https://doi.org/10.1002/aic.15709
2966;MPDL;1;313.15;20.3;0.728;Xiao et al (2017);https://doi.org/10.1002/aic.15709
2967;MPDL;1;313.15;30.4;0.751;Xiao et al (2017);https://doi.org/10.1002/aic.15709
2968;MPDL;1;313.15;60.4;0.782;Xiao et al (2017);https://doi.org/10.1002/aic.15709
2969;MPDL;2;298.15;4.9;0.545;Xiao et al (2017);https://doi.org/10.1002/aic.15709
2970;MPDL;2;298.15;10.2;0.641;Xiao et al (2017);https://doi.org/10.1002/aic.15709
2971;MPDL;2;298.15;20.3;0.776;Xiao et al (2017);https://doi.org/10.1002/aic.15709
2972;MPDL;2;298.15;30.4;0.794;Xiao et al (2017);https://doi.org/10.1002/aic.15709
2973;MPDL;2;298.15;60.4;0.83;Xiao et al (2017);https://doi.org/10.1002/aic.15709
2974;MPDL;2;303.15;4.9;0.53;Xiao et al (2017);https://doi.org/10.1002/aic.15709
2975;MPDL;2;303.15;10.2;0.632;Xiao et al (2017);https://doi.org/10.1002/aic.15709
2976;MPDL;2;303.15;20.3;0.731;Xiao et al (2017);https://doi.org/10.1002/aic.15709
2977;MPDL;2;303.15;30.4;0.757;Xiao et al (2017);https://doi.org/10.1002/aic.15709
2978;MPDL;2;303.15;60.4;0.803;Xiao et al (2017);https://doi.org/10.1002/aic.15709
2979;MPDL;2;308.15;4.9;0.469;Xiao et al (2017);https://doi.org/10.1002/aic.15709
2980;MPDL;2;308.15;10.2;0.592;Xiao et al (2017);https://doi.org/10.1002/aic.15709
2981;MPDL;2;308.15;20.3;0.669;Xiao et al (2017);https://doi.org/10.1002/aic.15709
2982;MPDL;2;308.15;30.4;0.727;Xiao et al (2017);https://doi.org/10.1002/aic.15709
2983;MPDL;2;308.15;60.4;0.79;Xiao et al (2017);https://doi.org/10.1002/aic.15709
2984;MPDL;2;313.15;4.9;0.391;Xiao et al (2017);https://doi.org/10.1002/aic.15709
2985;MPDL;2;313.15;10.2;0.525;Xiao et al (2017);https://doi.org/10.1002/aic.15709
2986;MPDL;2;313.15;20.3;0.634;Xiao et al (2017);https://doi.org/10.1002/aic.15709
2987;MPDL;2;313.15;30.4;0.707;Xiao et al (2017);https://doi.org/10.1002/aic.15709
2988;MPDL;2;313.15;60.4;0.763;Xiao et al (2017);https://doi.org/10.1002/aic.15709
2989;MEA;2.5;313.15;0.07466032;0.305;Jones et al (1959);https://doi.org/10.1021/je60001a012
2990;MEA;2.5;313.15;0.09865828;0.312;Jones et al (1959);https://doi.org/10.1021/je60001a012
2991;MEA;2.5;313.15;0.29064196;0.404;Jones et al (1959);https://doi.org/10.1021/je60001a012
2992;MEA;2.5;313.15;0.333305;0.412;Jones et al (1959);https://doi.org/10.1021/je60001a012
2993;MEA;2.5;313.15;1.9864978;0.485;Jones et al (1959);https://doi.org/10.1021/je60001a012
2994;MEA;2.5;313.15;2.333135;0.495;Jones et al (1959);https://doi.org/10.1021/je60001a012
2995;MEA;2.5;313.15;21.99813;0.599;Jones et al (1959);https://doi.org/10.1021/je60001a012
2996;MEA;2.5;313.15;22.531418;0.602;Jones et al (1959);https://doi.org/10.1021/je60001a012
2997;MEA;2.5;313.15;75.060286;0.684;Jones et al (1959);https://doi.org/10.1021/je60001a012
2998;MEA;2.5;313.15;75.99354;0.685;Jones et al (1959);https://doi.org/10.1021/je60001a012
2999;MEA;2.5;313.15;120.65641;0.713;Jones et al (1959);https://doi.org/10.1021/je60001a012
3000;MEA;2.5;333.15;2.3731316;0.437;Jones et al (1959);https://doi.org/10.1021/je60001a012
3001;MEA;2.5;333.15;35.730296;0.571;Jones et al (1959);https://doi.org/10.1021/je60001a012
3002;MEA;2.5;333.15;36.130262;0.567;Jones et al (1959);https://doi.org/10.1021/je60001a012
3003;MEA;2.5;333.15;161.98623;0.665;Jones et al (1959);https://doi.org/10.1021/je60001a012
3004;MEA;2.5;353.15;6.4527848;0.398;Jones et al (1959);https://doi.org/10.1021/je60001a012
3005;MEA;2.5;353.15;9.4258654;0.427;Jones et al (1959);https://doi.org/10.1021/je60001a012
3006;MEA;2.5;353.15;12.0256444;0.437;Jones et al (1959);https://doi.org/10.1021/je60001a012
3007;MEA;2.5;353.15;19.065046;0.46;Jones et al (1959);https://doi.org/10.1021/je60001a012
3008;MEA;2.5;353.15;25.597824;0.484;Jones et al (1959);https://doi.org/10.1021/je60001a012
3009;MEA;2.5;353.15;34.66372;0.498;Jones et al (1959);https://doi.org/10.1021/je60001a012
3010;MEA;2.5;353.15;51.32897;0.52;Jones et al (1959);https://doi.org/10.1021/je60001a012
3011;MEA;2.5;353.15;66.794322;0.538;Jones et al (1959);https://doi.org/10.1021/je60001a012
3012;MEA;2.5;353.15;123.189528;0.578;Jones et al (1959);https://doi.org/10.1021/je60001a012
3013;MEA;2.5;353.15;543.020506;0.694;Jones et al (1959);https://doi.org/10.1021/je60001a012
3014;MEA;2.5;353.15;827.396332;0.728;Jones et al (1959);https://doi.org/10.1021/je60001a012
3015;MEA;2.5;373.15;0.00266644;0.017;Jones et al (1959);https://doi.org/10.1021/je60001a012
3016;MEA;2.5;373.15;0.0133322;0.039;Jones et al (1959);https://doi.org/10.1021/je60001a012
3017;MEA;2.5;373.15;0.0799932;0.076;Jones et al (1959);https://doi.org/10.1021/je60001a012
3018;MEA;2.5;373.15;0.266644;0.111;Jones et al (1959);https://doi.org/10.1021/je60001a012
3019;MEA;2.5;373.15;0.533288;0.14;Jones et al (1959);https://doi.org/10.1021/je60001a012
3020;MEA;2.5;373.15;0.799932;0.16;Jones et al (1959);https://doi.org/10.1021/je60001a012
3021;MEA;2.5;373.15;5.599524;0.266;Jones et al (1959);https://doi.org/10.1021/je60001a012
3022;MEA;2.5;373.15;13.1188848;0.347;Jones et al (1959);https://doi.org/10.1021/je60001a012
3023;MEA;2.5;373.15;13.132217;0.345;Jones et al (1959);https://doi.org/10.1021/je60001a012
3024;MEA;2.5;373.15;23.198028;0.38;Jones et al (1959);https://doi.org/10.1021/je60001a012
3025;MEA;2.5;373.15;57.061816;0.452;Jones et al (1959);https://doi.org/10.1021/je60001a012
3026;MEA;2.5;373.15;129.855628;0.502;Jones et al (1959);https://doi.org/10.1021/je60001a012
3027;MEA;2.5;373.15;432.229924;0.602;Jones et al (1959);https://doi.org/10.1021/je60001a012
3028;MEA;2.5;373.15;579.417412;0.627;Jones et al (1959);https://doi.org/10.1021/je60001a012
3029;MEA;2.5;373.15;723.405172;0.649;Jones et al (1959);https://doi.org/10.1021/je60001a012
3030;MEA;2.5;393.15;11.9189868;0.215;Jones et al (1959);https://doi.org/10.1021/je60001a012
3031;MEA;2.5;393.15;32.263924;0.301;Jones et al (1959);https://doi.org/10.1021/je60001a012
3032;MEA;2.5;393.15;56.66185;0.343;Jones et al (1959);https://doi.org/10.1021/je60001a012
3033;MEA;2.5;393.15;138.388236;0.417;Jones et al (1959);https://doi.org/10.1021/je60001a012
3034;MEA;2.5;393.15;319.439512;0.492;Jones et al (1959);https://doi.org/10.1021/je60001a012
3035;MEA;2.5;393.15;598.749102;0.531;Jones et al (1959);https://doi.org/10.1021/je60001a012
3036;MEA;2.5;393.15;930.987526;0.599;Jones et al (1959);https://doi.org/10.1021/je60001a012
3037;MEA;2.5;413.15;18.398436;0.133;Jones et al (1959);https://doi.org/10.1021/je60001a012
3038;MEA;2.5;413.15;48.795852;0.211;Jones et al (1959);https://doi.org/10.1021/je60001a012
3039;MEA;2.5;413.15;61.861408;0.232;Jones et al (1959);https://doi.org/10.1021/je60001a012
3040;MEA;2.5;413.15;91.99218;0.265;Jones et al (1959);https://doi.org/10.1021/je60001a012
3041;MEA;2.5;413.15;446.095412;0.42;Jones et al (1959);https://doi.org/10.1021/je60001a012
3042;MEA;2.5;413.15;648.211564;0.46;Jones et al (1959);https://doi.org/10.1021/je60001a012
3043;MDEA;2.5;313.15;1.2;0.244;Shen and Li (1992);https://doi.org/10.1021/je00005a025
3044;MDEA;2.5;313.15;2.8;0.306;Shen and Li (1992);https://doi.org/10.1021/je00005a025
3045;MDEA;2.5;313.15;6.5;0.401;Shen and Li (1992);https://doi.org/10.1021/je00005a025
3046;MDEA;2.5;313.15;28;0.672;Shen and Li (1992);https://doi.org/10.1021/je00005a025
3047;MDEA;2.5;313.15;72.8;0.811;Shen and Li (1992);https://doi.org/10.1021/je00005a025
3048;MDEA;2.5;313.15;140.3;0.911;Shen and Li (1992);https://doi.org/10.1021/je00005a025
3049;MDEA;2.5;313.15;208.5;0.919;Shen and Li (1992);https://doi.org/10.1021/je00005a025
3050;MDEA;2.5;313.15;455;0.99;Shen and Li (1992);https://doi.org/10.1021/je00005a025
3051;MDEA;2.5;313.15;834;1.016;Shen and Li (1992);https://doi.org/10.1021/je00005a025
3052;MDEA;2.5;313.15;1241;1.065;Shen and Li (1992);https://doi.org/10.1021/je00005a025
3053;MDEA;2.5;313.15;1593;1.082;Shen and Li (1992);https://doi.org/10.1021/je00005a025
3054;MDEA;2.5;313.15;1979;1.108;Shen and Li (1992);https://doi.org/10.1021/je00005a025
3055;MDEA;2.5;333.15;1.1;0.189;Shen and Li (1992);https://doi.org/10.1021/je00005a025
3056;MDEA;2.5;333.15;3.2;0.245;Shen and Li (1992);https://doi.org/10.1021/je00005a025
3057;MDEA;2.5;333.15;7.7;0.312;Shen and Li (1992);https://doi.org/10.1021/je00005a025
3058;MDEA;2.5;333.15;22.4;0.424;Shen and Li (1992);https://doi.org/10.1021/je00005a025
3059;MDEA;2.5;333.15;44.7;0.499;Shen and Li (1992);https://doi.org/10.1021/je00005a025
3060;MDEA;2.5;333.15;98.5;0.647;Shen and Li (1992);https://doi.org/10.1021/je00005a025
3061;MDEA;2.5;333.15;163.6;0.738;Shen and Li (1992);https://doi.org/10.1021/je00005a025
3062;MDEA;2.5;333.15;829;0.897;Shen and Li (1992);https://doi.org/10.1021/je00005a025
3063;MDEA;2.5;333.15;1236;0.955;Shen and Li (1992);https://doi.org/10.1021/je00005a025
3064;MDEA;2.5;333.15;1588;0.978;Shen and Li (1992);https://doi.org/10.1021/je00005a025
3065;MDEA;2.5;333.15;1946;1.007;Shen and Li (1992);https://doi.org/10.1021/je00005a025
3066;MDEA;2.5;353.15;1.7;0.155;Shen and Li (1992);https://doi.org/10.1021/je00005a025
3067;MDEA;2.5;353.15;8.9;0.22;Shen and Li (1992);https://doi.org/10.1021/je00005a025
3068;MDEA;2.5;353.15;18.1;0.261;Shen and Li (1992);https://doi.org/10.1021/je00005a025
3069;MDEA;2.5;353.15;43.9;0.353;Shen and Li (1992);https://doi.org/10.1021/je00005a025
3070;MDEA;2.5;353.15;82.8;0.4;Shen and Li (1992);https://doi.org/10.1021/je00005a025
3071;MDEA;2.5;353.15;145.1;0.487;Shen and Li (1992);https://doi.org/10.1021/je00005a025
3072;MDEA;2.5;353.15;376;0.538;Shen and Li (1992);https://doi.org/10.1021/je00005a025
3073;MDEA;2.5;353.15;804;0.698;Shen and Li (1992);https://doi.org/10.1021/je00005a025
3074;MDEA;2.5;353.15;1197;0.803;Shen and Li (1992);https://doi.org/10.1021/je00005a025
3075;MDEA;2.5;373.15;3;0.186;Shen and Li (1992);https://doi.org/10.1021/je00005a025
3076;MDEA;2.5;373.15;5.9;0.197;Shen and Li (1992);https://doi.org/10.1021/je00005a025
3077;MDEA;2.5;373.15;9.5;0.208;Shen and Li (1992);https://doi.org/10.1021/je00005a025
3078;MDEA;2.5;373.15;11.1;0.215;Shen and Li (1992);https://doi.org/10.1021/je00005a025
3079;MDEA;2.5;373.15;17.8;0.234;Shen and Li (1992);https://doi.org/10.1021/je00005a025
3080;MDEA;2.5;373.15;19.1;0.239;Shen and Li (1992);https://doi.org/10.1021/je00005a025
3081;MDEA;2.5;373.15;52.9;0.299;Shen and Li (1992);https://doi.org/10.1021/je00005a025
3082;MDEA;2.5;373.15;123.9;0.373;Shen and Li (1992);https://doi.org/10.1021/je00005a025
3083;MDEA;2.5;373.15;135.6;0.375;Shen and Li (1992);https://doi.org/10.1021/je00005a025
3084;MDEA;2.5;373.15;1022;0.508;Shen and Li (1992);https://doi.org/10.1021/je00005a025
3085;MDEA;2.5;373.15;1187;0.524;Shen and Li (1992);https://doi.org/10.1021/je00005a025
3086;MDEA;2.5;373.15;1525;0.576;Shen and Li (1992);https://doi.org/10.1021/je00005a025
3087;MDEA;2.5;373.15;1890;0.644;Shen and Li (1992);https://doi.org/10.1021/je00005a025
3088;MDEA;2;298.15;0.001;0.005;Jou et al (1982);https://doi.org/10.1021/i200019a001
3089;MDEA;2;298.15;0.00688;0.0166;Jou et al (1982);https://doi.org/10.1021/i200019a001
3090;MDEA;2;298.15;0.0218;0.0329;Jou et al (1982);https://doi.org/10.1021/i200019a001
